,motor_name,motor_price,Brand,model,engine_cap_x,classification,type_of_vehicle,Model,Year,Category,engine_cap_y,Power (hp),Engine cylinder,Engine stroke,Gearbox,Fuel capacity (lts),Transmission type,Front brakes,Rear brakes,Front suspension,Rear suspension
2081,Suzuki V-Strom 650,12000,suzuki,Suzuki V-Strom 650,645,Class 2,Sport Tourers,v-strom 650,2011,Sport touring,645.0,65.7,V2, four-stroke,6-speed,22.0,Chain,Double disc,Single disc,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
2082,Suzuki V-Strom 650,12000,suzuki,Suzuki V-Strom 650,645,Class 2,Sport Tourers,v-strom 650,2017,Super motard,645.0,69.0,V2, four-stroke,6-speed,20.06,Chain,Double disc. Tokico 2-piston calipers,"Single disc. Nissin, 1-piston","Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
2083,Suzuki V-Strom 650,12000,suzuki,Suzuki V-Strom 650,645,Class 2,Sport Tourers,v-strom 650,2018,Super motard,645.0,69.0,V2, four-stroke,6-speed,20.06,Chain,Double disc. Tokico 2-piston calipers,"Single disc. Nissin, 1-piston","Telescopic, coil spring, oil damped","Link type, single shock, coil spring, oil damped "
2084,Suzuki V-Strom 650,12000,suzuki,Suzuki V-Strom 650,645,Class 2,Sport Tourers,v-strom 650,2019,Super motard,645.0,69.0,V2, four-stroke,6-speed,20.06,Chain,Double disc. Tokico 2-piston calipers,"Single disc. Nissin, 1-piston","Telescopic, coil spring, oil damped","Link type, single shock, coil spring, oil damped "
2085,Suzuki V-Strom 650,12000,suzuki,Suzuki V-Strom 650,645,Class 2,Sport Tourers,v-strom 650,2020,Super motard,645.0,69.0,V2, four-stroke,6-speed,20.06,Chain,Double disc. Tokico 2-piston calipers. ABS.,"Single disc. Nissin, 1-piston.ABS.","Telescopic, coil spring, oil damped","Link type, single shock, coil spring, oil damped "
2086,Suzuki V-Strom 650,12000,suzuki,Suzuki V-Strom 650,645,Class 2,Sport Tourers,v-strom 650,2021,Super motard,645.0,71.0,V2, four-stroke,6-speed,20.06,Chain,Double disc. Tokico 2-piston calipers. ABS.,"Single disc. Nissin, 1-piston.ABS.","Telescopic, coil spring, oil damped","Link type, single shock, coil spring, oil damped "
2087,Suzuki V-Strom 650,12000,suzuki,Suzuki V-Strom 650,645,Class 2,Sport Tourers,v-strom 650,2022,Super motard,645.0,71.0,V2, four-stroke,6-speed,20.06,Chain,Double disc. Tokico 2-piston calipers. ABS.,"Single disc. Nissin, 1-piston.ABS.","Telescopic, coil spring, oil damped","Link type, single shock, coil spring, oil damped "
2088,Suzuki V-Strom 650,8000,suzuki,Suzuki V-Strom 650,645,Class 2,Sport Tourers,v-strom 650,2004,Allround,645.0,,V2, four-stroke,6-speed,22.0,Chain,Double disc,Single disc,"Telescopic, cartridge-type, oil damped, adjustable preload","Link-type, adjustable spring preload and rebound damping"
2089,Suzuki V-Strom 650,8000,suzuki,Suzuki V-Strom 650,645,Class 2,Sport Tourers,v-strom 650,2005,Allround,645.0,,V2, four-stroke,6-speed,22.0,Chain,Double disc,Single disc,"Telescopic, oil damped, adjustable preload","Link-type, adjustable spring preload and rebound damping"
2090,Suzuki V-Strom 650,8000,suzuki,Suzuki V-Strom 650,645,Class 2,Sport Tourers,v-strom 650,2006,Sport,645.0,,V2, four-stroke,6-speed,22.0,Chain,Double disc,Single disc,"Telescopic, oil damped, adjustable preload","Link-type, adjustable spring preload and rebound damping"
2091,Suzuki V-Strom 650,8000,suzuki,Suzuki V-Strom 650,645,Class 2,Sport Tourers,v-strom 650,2007,Naked bike,645.0,,V2, four-stroke,6-speed,22.0,Chain,Double disc,Single disc,"Telescopic, oil damped, adjustable preload","Link-type, adjustable spring preload and rebound damping"
2092,Suzuki V-Strom 650,8000,suzuki,Suzuki V-Strom 650,645,Class 2,Sport Tourers,v-strom 650,2008,Allround,645.0,,V2, four-stroke,6-speed,22.0,Chain,Double disc,Single disc,"Telescopic, oil damped, adjustable preload","Link-type, adjustable spring preload and rebound damping"
2093,Suzuki V-Strom 650,8000,suzuki,Suzuki V-Strom 650,645,Class 2,Sport Tourers,v-strom 650,2009,Naked bike,645.0,,V2, four-stroke,6-speed,22.0,Chain,Double disc,Single disc,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
2094,Suzuki V-Strom 650,8000,suzuki,Suzuki V-Strom 650,645,Class 2,Sport Tourers,v-strom 650,2010,Sport touring,645.0,,V2, four-stroke,6-speed,22.0,Chain,Double disc,Single disc,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
2095,Suzuki V-Strom 650,8000,suzuki,Suzuki V-Strom 650,645,Class 2,Sport Tourers,v-strom 650,2011,Sport touring,645.0,65.7,V2, four-stroke,6-speed,22.0,Chain,Double disc,Single disc,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
2096,Suzuki V-Strom 650,8000,suzuki,Suzuki V-Strom 650,645,Class 2,Sport Tourers,v-strom 650,2017,Super motard,645.0,69.0,V2, four-stroke,6-speed,20.06,Chain,Double disc. Tokico 2-piston calipers,"Single disc. Nissin, 1-piston","Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
2097,Suzuki V-Strom 650,8000,suzuki,Suzuki V-Strom 650,645,Class 2,Sport Tourers,v-strom 650,2018,Super motard,645.0,69.0,V2, four-stroke,6-speed,20.06,Chain,Double disc. Tokico 2-piston calipers,"Single disc. Nissin, 1-piston","Telescopic, coil spring, oil damped","Link type, single shock, coil spring, oil damped "
2098,Suzuki V-Strom 650,8000,suzuki,Suzuki V-Strom 650,645,Class 2,Sport Tourers,v-strom 650,2019,Super motard,645.0,69.0,V2, four-stroke,6-speed,20.06,Chain,Double disc. Tokico 2-piston calipers,"Single disc. Nissin, 1-piston","Telescopic, coil spring, oil damped","Link type, single shock, coil spring, oil damped "
2099,Suzuki V-Strom 650,8000,suzuki,Suzuki V-Strom 650,645,Class 2,Sport Tourers,v-strom 650,2020,Super motard,645.0,69.0,V2, four-stroke,6-speed,20.06,Chain,Double disc. Tokico 2-piston calipers. ABS.,"Single disc. Nissin, 1-piston.ABS.","Telescopic, coil spring, oil damped","Link type, single shock, coil spring, oil damped "
2100,Suzuki V-Strom 650,8000,suzuki,Suzuki V-Strom 650,645,Class 2,Sport Tourers,v-strom 650,2021,Super motard,645.0,71.0,V2, four-stroke,6-speed,20.06,Chain,Double disc. Tokico 2-piston calipers. ABS.,"Single disc. Nissin, 1-piston.ABS.","Telescopic, coil spring, oil damped","Link type, single shock, coil spring, oil damped "
2101,Suzuki V-Strom 650,8000,suzuki,Suzuki V-Strom 650,645,Class 2,Sport Tourers,v-strom 650,2022,Super motard,645.0,71.0,V2, four-stroke,6-speed,20.06,Chain,Double disc. Tokico 2-piston calipers. ABS.,"Single disc. Nissin, 1-piston.ABS.","Telescopic, coil spring, oil damped","Link type, single shock, coil spring, oil damped "
2102,Aprilia RSV4 RF,28500,aprilia,Aprilia RSV4 RF,999,Class 2,Sport Bikes,rsv4 rf,2015,Sport,999.6,201.0,V4, four-stroke,6-speed,18.5,Chain,Double disc. ABS. Floating stainless steel disc with lightweight stainless steel rotor and aluminium flange with 6 pins,Single disc. ABS. Brembo calliper with two Ø 32 mm separate pistons,Öhlins Racing Fork with TIN surface treatment,"Öhlins Racing monoshock with piggy-back, fully adjustable."
2103,Aprilia RSV4 RF,28500,aprilia,Aprilia RSV4 RF,999,Class 2,Sport Bikes,rsv4 rf,2016,Sport,999.6,201.0,V4, four-stroke,6-speed,18.5,Chain,Double disc. ABS. Floating stainless steel disc with lightweight stainless steel rotor and aluminium flange with 6 pins,Single disc. ABS. Brembo calliper with two Ø 32 mm separate pistons,Öhlins Racing Fork with TIN surface treatment,"Öhlins Racing monoshock with piggy-back, fully adjustable."
2104,Aprilia RSV4 RF,28500,aprilia,Aprilia RSV4 RF,999,Class 2,Sport Bikes,rsv4 rf,2017,Sport,999.6,201.0,V4, four-stroke,6-speed,18.5,Chain,Double disc. ABS. Floating stainless steel disc with lightweight stainless steel rotor and aluminium flange with 6 pins,Single disc. ABS. Brembo calliper with two Ø 32 mm separate pistons,Öhlins NIX fork with TIN surface treatment.,"Öhlins TTX monoshock with piggy-back, fully adjustable."
2105,Aprilia RSV4 RF,28500,aprilia,Aprilia RSV4 RF,999,Class 2,Sport Bikes,rsv4 rf,2018,Sport,999.6,201.0,V4, four-stroke,6-speed,18.5,Chain,Double disc. ABS. Floating stainless steel disc with lightweight stainless steel rotor and aluminium flange with 6 pins,Single disc. ABS. Brembo calliper with two Ø 32 mm separate pistons,Öhlins NIX fork with TIN surface treatment.,"Öhlins TTX monoshock with piggy-back, fully adjustable."
2106,Aprilia RSV4 RF,28500,aprilia,Aprilia RSV4 RF,999,Class 2,Sport Bikes,rsv4 rf,2019,Sport,999.6,201.0,V4, four-stroke,6-speed,18.5,Chain,Double disc. ABS. Floating stainless steel disc with lightweight stainless steel rotor and aluminium flange with 6 pins,Single disc. ABS. Brembo calliper with two Ø 32 mm separate pistons,Öhlins NIX fork with TIN surface treatment.,"Öhlins TTX monoshock with piggy-back, fully adjustable."
2107,Aprilia RSV4 RF,28500,aprilia,Aprilia RSV4 RF,999,Class 2,Sport Bikes,rsv4 rf,2020,Sport,999.6,201.0,V4, four-stroke,6-speed,18.5,Chain,Double disc. ABS. Floating stainless steel disc with lightweight stainless steel rotor and aluminium flange with 6 pins,Single disc. ABS. Brembo calliper with two Ø 32 mm separate pistons,Öhlins NIX fork with TIN surface treatment.,"Öhlins TTX monoshock with piggy-back, fully adjustable."
2108,Ducati Hypermotard 950 RVE,33500,ducati,Ducati Hypermotard 950 RVE,937,Class 2,Super Motards,hypermotard 950 rve,2021,Super motard,937.0,114.0,V2, four-stroke,6-speed,14.5,Chain,Double disc. ABS. Floating discs. Four-piston calipers. Radially mounted. ,Single disc. ABS. Two-piston calipers. ,Marzocchi fully adjustable 45mm usd forks,Progressive linkage with fully adjustable Sachs monoshock. Aluminium single-sided swingarm
2109,Ducati Hypermotard 950 RVE,37100,ducati,Ducati Hypermotard 950 RVE,937,Class 2,Super Motards,hypermotard 950 rve,2021,Super motard,937.0,114.0,V2, four-stroke,6-speed,14.5,Chain,Double disc. ABS. Floating discs. Four-piston calipers. Radially mounted. ,Single disc. ABS. Two-piston calipers. ,Marzocchi fully adjustable 45mm usd forks,Progressive linkage with fully adjustable Sachs monoshock. Aluminium single-sided swingarm
2110,Yamaha YZF-R125,8888,yamaha,Yamaha YZF-R125,125,Class 2B,Sport Bikes,yzf-r125,2008,Sport,124.7,14.8,Single cylinder, four-stroke,,13.8,Chain,Single disc,Single disc,Telescopic forks,Swingarm (monocross)
2111,Yamaha YZF-R125,8888,yamaha,Yamaha YZF-R125,125,Class 2B,Sport Bikes,yzf-r125,2011,Sport,124.7,14.8,Single cylinder, four-stroke,6-speed,13.8,Chain,Single disc,Single disc,Telescopic forks,Swingarm (monocross)
2112,Yamaha YZF-R125,8888,yamaha,Yamaha YZF-R125,125,Class 2B,Sport Bikes,yzf-r125,2012,Sport,124.7,14.8,Single cylinder, four-stroke,6-speed,13.8,Chain,Single disc,Single disc,Telescopic forks,Linked monoshock with spring preload adjustment
2113,Yamaha YZF-R125,8888,yamaha,Yamaha YZF-R125,125,Class 2B,Sport Bikes,yzf-r125,2013,Sport,124.7,14.8,Single cylinder, four-stroke,6-speed,13.8,Chain,Single disc,Single disc,Telescopic forks,Linked monoshock with spring preload adjustment
2114,Yamaha YZF-R125,8888,yamaha,Yamaha YZF-R125,125,Class 2B,Sport Bikes,yzf-r125,2014,Sport,124.7,15.0,Single cylinder, four-stroke,6-speed,11.5,Chain,Single disc,Single disc,Telescopic forks,Linked monoshock with spring preload adjustment
2115,Yamaha YZF-R125,8888,yamaha,Yamaha YZF-R125,125,Class 2B,Sport Bikes,yzf-r125,2015,Sport,124.7,15.0,Single cylinder, four-stroke,6-speed,11.5,Chain,Single disc. Optional ABS,Single disc. Optional ABS,Telescopic forks,Linked monoshock with spring preload adjustment
2116,Yamaha YZF-R125,8888,yamaha,Yamaha YZF-R125,125,Class 2B,Sport Bikes,yzf-r125,2016,Sport,124.7,15.0,Single cylinder, four-stroke,6-speed,11.5,Chain,Single disc. Optional ABS. Radial caliper with floating disc.,Single disc. Optional ABS,Telescopic forks,Linked monoshock with spring preload adjustment
2117,Yamaha YZF-R125,8888,yamaha,Yamaha YZF-R125,125,Class 2B,Sport Bikes,yzf-r125,2017,Sport,124.7,15.0,Single cylinder, four-stroke,6-speed,11.5,Chain,Single disc. Optional ABS. Radial caliper with floating disc.,Single disc. Optional ABS,"Upside-down telescopic fork, Ø 41 mm",Linked monoshock with spring preload adjustment
2118,Yamaha YZF-R125,8888,yamaha,Yamaha YZF-R125,125,Class 2B,Sport Bikes,yzf-r125,2018,Sport,124.7,15.0,Single cylinder, four-stroke,6-speed,11.5,Chain,Single disc. Radial caliper with floating disc.,Single disc,"Upside-down telescopic fork, Ø 41 mm",Linked monoshock with spring preload adjustment
2119,Yamaha YZF-R125,8888,yamaha,Yamaha YZF-R125,125,Class 2B,Sport Bikes,yzf-r125,2019,Sport,124.7,11.0,Single cylinder, four-stroke,6-speed,11.5,Chain,Single disc. Radial caliper with floating disc.,Single disc,"Upside-down telescopic fork, Ø 41 mm",Linked monoshock with spring preload adjustment
2120,Yamaha YZF-R125,8888,yamaha,Yamaha YZF-R125,125,Class 2B,Sport Bikes,yzf-r125,2021,Sport,124.7,15.0,Single cylinder, four-stroke,6-speed,11.5,Chain,Single disc,Single disc,"Upside-down telescopic fork, Ø 41 mm",Linked monoshock with spring preload adjustment
2121,Ducati Monster 696,11000,ducati,Ducati Monster 696,696,Class 2,Street Bikes,monster 696,2008,Naked bike,696.0,78.9,V2, four-stroke,6-speed,15.0,Chain,Double disc,Single disc,Showa,Progressive linkage
2122,Ducati Monster 696,11000,ducati,Ducati Monster 696,696,Class 2,Street Bikes,monster 696,2009,Naked bike,696.0,78.9,V2, four-stroke,6-speed,15.0,Chain,Double disc,Single disc,Showa 43mm upside-down forks ,Progressive linkage with preload and rebound Sachs adjustable monoshock 
2123,Ducati Monster 696,11000,ducati,Ducati Monster 696,696,Class 2,Street Bikes,monster 696,2010,Naked bike,696.0,78.9,V2, four-stroke,6-speed,14.0,Chain,Double disc. Four-piston calipers. ,Single disc. Two-piston calipers. ,Showa 43mm upside-down forks,Progressive linkage with preload and rebound Sachs adjustable monoshock
2124,Ducati Monster 696,11000,ducati,Ducati Monster 696,696,Class 2,Street Bikes,monster 696,2011,Naked bike,696.0,78.9,V2, four-stroke,6-speed,15.0,Chain,Double disc,Single disc,Marzocchi 43mm upside-down forks,Progressive linkage with preload and rebound Sachs adjustable monoshock
2125,Ducati Monster 696,11000,ducati,Ducati Monster 696,696,Class 2,Street Bikes,monster 696,2012,Naked bike,696.0,78.9,V2, four-stroke,6-speed,15.0,Chain,Double disc. Optional ABS,Single disc. Optional ABS,Marzocchi 43mm upside-down forks,Progressive linkage with preload and rebound Sachs adjustable monoshock
2126,Ducati Monster 696,11000,ducati,Ducati Monster 696,696,Class 2,Street Bikes,monster 696,2013,Naked bike,696.0,78.9,V2, four-stroke,6-speed,15.0,Chain,Double disc. Four-piston calipers. ,Single disc. Two-piston calipers. ,43mm upside-down forks,Progressive linkage with preload and rebound Sachs adjustable monoshock
2127,Ducati Monster 696,11000,ducati,Ducati Monster 696,696,Class 2,Street Bikes,monster 696,2014,Naked bike,803.0,87.0,V2, four-stroke,6-speed,15.0,Chain,Double disc. Optional ABS. Four-piston calipers. ,Single disc. Optional ABS. Two-piston calipers. ,43mm upside-down forks,Progressive linkage with preload and rebound Sachs adjustable monoshock
2128,Ducati Monster 696,8900,ducati,Ducati Monster 696,696,Class 2,Street Bikes,monster 696,2008,Naked bike,696.0,78.9,V2, four-stroke,6-speed,15.0,Chain,Double disc,Single disc,Showa,Progressive linkage
2129,Ducati Monster 696,8900,ducati,Ducati Monster 696,696,Class 2,Street Bikes,monster 696,2009,Naked bike,696.0,78.9,V2, four-stroke,6-speed,15.0,Chain,Double disc,Single disc,Showa 43mm upside-down forks ,Progressive linkage with preload and rebound Sachs adjustable monoshock 
2130,Ducati Monster 696,8900,ducati,Ducati Monster 696,696,Class 2,Street Bikes,monster 696,2010,Naked bike,696.0,78.9,V2, four-stroke,6-speed,14.0,Chain,Double disc. Four-piston calipers. ,Single disc. Two-piston calipers. ,Showa 43mm upside-down forks,Progressive linkage with preload and rebound Sachs adjustable monoshock
2131,Ducati Monster 696,8900,ducati,Ducati Monster 696,696,Class 2,Street Bikes,monster 696,2011,Naked bike,696.0,78.9,V2, four-stroke,6-speed,15.0,Chain,Double disc,Single disc,Marzocchi 43mm upside-down forks,Progressive linkage with preload and rebound Sachs adjustable monoshock
2132,Ducati Monster 696,8900,ducati,Ducati Monster 696,696,Class 2,Street Bikes,monster 696,2012,Naked bike,696.0,78.9,V2, four-stroke,6-speed,15.0,Chain,Double disc. Optional ABS,Single disc. Optional ABS,Marzocchi 43mm upside-down forks,Progressive linkage with preload and rebound Sachs adjustable monoshock
2133,Ducati Monster 696,8900,ducati,Ducati Monster 696,696,Class 2,Street Bikes,monster 696,2013,Naked bike,696.0,78.9,V2, four-stroke,6-speed,15.0,Chain,Double disc. Four-piston calipers. ,Single disc. Two-piston calipers. ,43mm upside-down forks,Progressive linkage with preload and rebound Sachs adjustable monoshock
2134,Ducati Monster 696,8900,ducati,Ducati Monster 696,696,Class 2,Street Bikes,monster 696,2014,Naked bike,803.0,87.0,V2, four-stroke,6-speed,15.0,Chain,Double disc. Optional ABS. Four-piston calipers. ,Single disc. Optional ABS. Two-piston calipers. ,43mm upside-down forks,Progressive linkage with preload and rebound Sachs adjustable monoshock
2135,Rieju Marathon Pro 200,7500,rieju,Rieju Marathon Pro 200,183,Class 2B,Super Motards,marathon pro 200,2011,Enduro / offroad,196.0,,Single cylinder, four-stroke,6-speed,6.3,Chain,Single disc. Galfer Wave,Single disc. Galfer Wave,Marzocchi fork of 40mm.,Gas Mono-shock shock absorber PRS system
2136,Rieju Marathon Pro 200,7500,rieju,Rieju Marathon Pro 200,183,Class 2B,Super Motards,marathon pro 200,2019,Enduro / offroad,200.0,,Single cylinder, four-stroke,6-speed,,Chain,Single disc. Galfer Wave,Single disc. Galfer Wave,R16V inverted fork,Gas Mono-shock shock absorber PRS system
2137,Rieju Marathon Pro 200,7500,rieju,Rieju Marathon Pro 200,200,Class 2B,Scrambler/Dirt Bike,marathon pro 200,2011,Enduro / offroad,196.0,,Single cylinder, four-stroke,6-speed,6.3,Chain,Single disc. Galfer Wave,Single disc. Galfer Wave,Marzocchi fork of 40mm.,Gas Mono-shock shock absorber PRS system
2138,Rieju Marathon Pro 200,7500,rieju,Rieju Marathon Pro 200,200,Class 2B,Scrambler/Dirt Bike,marathon pro 200,2019,Enduro / offroad,200.0,,Single cylinder, four-stroke,6-speed,,Chain,Single disc. Galfer Wave,Single disc. Galfer Wave,R16V inverted fork,Gas Mono-shock shock absorber PRS system
2139,Bajaj Pulsar NS200,2100,bajaj,Bajaj Pulsar NS200,200,Class 2B,Street Bikes,pulsar ns200,2020,Sport,199.5,23.2,Single cylinder, four-stroke,,12.0,Chain,Single disc. Petal Disc with floating caliper,Single disc. Petal Disc with floating caliper,Telescopic Front Fork with Antifriction Bush Dia 37,Nitrox Mono Shock Absorber with piggy back gas canister
2140,Bajaj Pulsar NS200,2100,bajaj,Bajaj Pulsar NS200,200,Class 2B,Street Bikes,pulsar ns200,2021,Sport,199.5,24.1,Single cylinder, four-stroke,,12.0,Chain,Single disc. ABS,Single disc,Telescopic Front Fork with Antifriction Bush Dia 37,Nitrox Mono Shock Absorber with canister
2141,Bajaj Pulsar NS200,2100,bajaj,Bajaj Pulsar NS200,200,Class 2B,Street Bikes,pulsar ns200,2022,Naked bike,199.5,24.1,Single cylinder, four-stroke,,12.0,Chain,Single disc. ABS,Single disc,Telescopic with Anti-friction Bush,Nitrox Mono Shock Absorber with canister
2142,Bajaj Pulsar NS200,4500,bajaj,Bajaj Pulsar NS200,200,Class 2B,Street Bikes,pulsar ns200,2020,Sport,199.5,23.2,Single cylinder, four-stroke,,12.0,Chain,Single disc. Petal Disc with floating caliper,Single disc. Petal Disc with floating caliper,Telescopic Front Fork with Antifriction Bush Dia 37,Nitrox Mono Shock Absorber with piggy back gas canister
2143,Bajaj Pulsar NS200,4500,bajaj,Bajaj Pulsar NS200,200,Class 2B,Street Bikes,pulsar ns200,2021,Sport,199.5,24.1,Single cylinder, four-stroke,,12.0,Chain,Single disc. ABS,Single disc,Telescopic Front Fork with Antifriction Bush Dia 37,Nitrox Mono Shock Absorber with canister
2144,Bajaj Pulsar NS200,4500,bajaj,Bajaj Pulsar NS200,200,Class 2B,Street Bikes,pulsar ns200,2022,Naked bike,199.5,24.1,Single cylinder, four-stroke,,12.0,Chain,Single disc. ABS,Single disc,Telescopic with Anti-friction Bush,Nitrox Mono Shock Absorber with canister
2145,Bajaj Pulsar NS200,10000,bajaj,Bajaj Pulsar NS200,200,Class 2B,Street Bikes,pulsar ns200,2020,Sport,199.5,23.2,Single cylinder, four-stroke,,12.0,Chain,Single disc. Petal Disc with floating caliper,Single disc. Petal Disc with floating caliper,Telescopic Front Fork with Antifriction Bush Dia 37,Nitrox Mono Shock Absorber with piggy back gas canister
2146,Bajaj Pulsar NS200,10000,bajaj,Bajaj Pulsar NS200,200,Class 2B,Street Bikes,pulsar ns200,2021,Sport,199.5,24.1,Single cylinder, four-stroke,,12.0,Chain,Single disc. ABS,Single disc,Telescopic Front Fork with Antifriction Bush Dia 37,Nitrox Mono Shock Absorber with canister
2147,Bajaj Pulsar NS200,10000,bajaj,Bajaj Pulsar NS200,200,Class 2B,Street Bikes,pulsar ns200,2022,Naked bike,199.5,24.1,Single cylinder, four-stroke,,12.0,Chain,Single disc. ABS,Single disc,Telescopic with Anti-friction Bush,Nitrox Mono Shock Absorber with canister
2148,Bajaj Pulsar NS200,12000,bajaj,Bajaj Pulsar NS200,200,Class 2B,Street Bikes,pulsar ns200,2020,Sport,199.5,23.2,Single cylinder, four-stroke,,12.0,Chain,Single disc. Petal Disc with floating caliper,Single disc. Petal Disc with floating caliper,Telescopic Front Fork with Antifriction Bush Dia 37,Nitrox Mono Shock Absorber with piggy back gas canister
2149,Bajaj Pulsar NS200,12000,bajaj,Bajaj Pulsar NS200,200,Class 2B,Street Bikes,pulsar ns200,2021,Sport,199.5,24.1,Single cylinder, four-stroke,,12.0,Chain,Single disc. ABS,Single disc,Telescopic Front Fork with Antifriction Bush Dia 37,Nitrox Mono Shock Absorber with canister
2150,Bajaj Pulsar NS200,12000,bajaj,Bajaj Pulsar NS200,200,Class 2B,Street Bikes,pulsar ns200,2022,Naked bike,199.5,24.1,Single cylinder, four-stroke,,12.0,Chain,Single disc. ABS,Single disc,Telescopic with Anti-friction Bush,Nitrox Mono Shock Absorber with canister
2151,Bajaj Pulsar NS200,10000,bajaj,Bajaj Pulsar NS200,200,Class 2B,Street Bikes,pulsar ns200,2020,Sport,199.5,23.2,Single cylinder, four-stroke,,12.0,Chain,Single disc. Petal Disc with floating caliper,Single disc. Petal Disc with floating caliper,Telescopic Front Fork with Antifriction Bush Dia 37,Nitrox Mono Shock Absorber with piggy back gas canister
2152,Bajaj Pulsar NS200,10000,bajaj,Bajaj Pulsar NS200,200,Class 2B,Street Bikes,pulsar ns200,2021,Sport,199.5,24.1,Single cylinder, four-stroke,,12.0,Chain,Single disc. ABS,Single disc,Telescopic Front Fork with Antifriction Bush Dia 37,Nitrox Mono Shock Absorber with canister
2153,Bajaj Pulsar NS200,10000,bajaj,Bajaj Pulsar NS200,200,Class 2B,Street Bikes,pulsar ns200,2022,Naked bike,199.5,24.1,Single cylinder, four-stroke,,12.0,Chain,Single disc. ABS,Single disc,Telescopic with Anti-friction Bush,Nitrox Mono Shock Absorber with canister
2154,Bajaj Pulsar NS200,6250,bajaj,Bajaj Pulsar NS200,199,Class 2B,Street Bikes,pulsar ns200,2020,Sport,199.5,23.2,Single cylinder, four-stroke,,12.0,Chain,Single disc. Petal Disc with floating caliper,Single disc. Petal Disc with floating caliper,Telescopic Front Fork with Antifriction Bush Dia 37,Nitrox Mono Shock Absorber with piggy back gas canister
2155,Bajaj Pulsar NS200,6250,bajaj,Bajaj Pulsar NS200,199,Class 2B,Street Bikes,pulsar ns200,2021,Sport,199.5,24.1,Single cylinder, four-stroke,,12.0,Chain,Single disc. ABS,Single disc,Telescopic Front Fork with Antifriction Bush Dia 37,Nitrox Mono Shock Absorber with canister
2156,Bajaj Pulsar NS200,6250,bajaj,Bajaj Pulsar NS200,199,Class 2B,Street Bikes,pulsar ns200,2022,Naked bike,199.5,24.1,Single cylinder, four-stroke,,12.0,Chain,Single disc. ABS,Single disc,Telescopic with Anti-friction Bush,Nitrox Mono Shock Absorber with canister
2157,Triumph Tiger 800 XRx,16000,triumph,Triumph Tiger 800 XRx,800,Class 2,Sport Tourers,tiger 800 xrx,2015,Super motard,799.0,95.0,In-line three, four-stroke,6-speed,19.0,Chain,"Double disc. Floating discs, Nissin 2-piston sliding calipers, Switchable ABS. ","Single disc. Nissin single piston sliding caliper, Switchable ABS.","Showa 43mm upside down forks, ",Showa monoshock with hydraulically adjustable preload
2158,Triumph Tiger 800 XRx,16000,triumph,Triumph Tiger 800 XRx,800,Class 2,Sport Tourers,tiger 800 xrx,2016,Super motard,799.0,95.0,In-line three, four-stroke,6-speed,19.0,Chain,"Double disc. Floating discs, Nissin 2-piston sliding calipers, Switchable ABS. ","Single disc. Nissin single piston sliding caliper, Switchable ABS.","Showa 43mm upside down forks, ",Showa monoshock with hydraulically adjustable preload
2159,Triumph Tiger 800 XRx,16000,triumph,Triumph Tiger 800 XRx,800,Class 2,Sport Tourers,tiger 800 xrx,2017,Super motard,799.0,95.0,In-line three, four-stroke,6-speed,19.0,Chain,"Double disc. Floating discs, Nissin 2-piston sliding calipers, Switchable ABS. ","Single disc. Nissin single piston sliding caliper, Switchable ABS.","Showa 43mm upside down forks, ",Showa monoshock with hydraulically adjustable preload
2160,Triumph Tiger 800 XRx,16000,triumph,Triumph Tiger 800 XRx,800,Class 2,Sport Tourers,tiger 800 xrx,2018,Super motard,799.0,95.0,In-line three, four-stroke,6-speed,19.0,Chain,"Double disc. Floating discs, Brembo 2-piston sliding calipers, switchable ABS. ","Single disc. Nissin single piston sliding caliper, switchable ABS.","Showa 43mm upside down forks, ",Showa monoshock with hydraulically adjustable preload
2161,Triumph Tiger 800 XRx,16000,triumph,Triumph Tiger 800 XRx,800,Class 2,Sport Tourers,tiger 800 xrx,2019,Super motard,800.0,95.0,In-line three, four-stroke,6-speed,19.0,Chain,"Double disc. Floating discs, Brembo 2-piston sliding calipers, switchable ABS. ","Single disc. Nissin single piston sliding caliper, switchable ABS.","Showa 43mm upside down forks, ",Showa monoshock with hydraulically adjustable preload
2162,Triumph Tiger 800 XRx,16000,triumph,Triumph Tiger 800 XRx,800,Class 2,Sport Tourers,tiger 800 xrx,2020,Super motard,800.0,95.0,In-line three, four-stroke,6-speed,19.0,Chain,"Double disc. Floating discs, Brembo 2-piston sliding calipers, switchable ABS. ","Single disc. Nissin single piston sliding caliper, switchable ABS.","Showa 43mm upside down forks, ",Showa monoshock with hydraulically adjustable preload
2163,Triumph Tiger 800 XRx,28000,triumph,Triumph Tiger 800 XRx,800,Class 2,Sport Tourers,tiger 800 xrx,2015,Super motard,799.0,95.0,In-line three, four-stroke,6-speed,19.0,Chain,"Double disc. Floating discs, Nissin 2-piston sliding calipers, Switchable ABS. ","Single disc. Nissin single piston sliding caliper, Switchable ABS.","Showa 43mm upside down forks, ",Showa monoshock with hydraulically adjustable preload
